43.08969038400139,13.70456915171288
43.05183912266086,13.62886215099618
43.01394080483755,13.5531890666733
42.97600462858753,13.47754326916052
42.93816959296853,13.40182457360541
42.9006798653577,13.32585699411966
42.8636005567916,13.24959360132335
42.82636753468538,13.17344099897832
42.7876609309988,13.09835049414383
42.74606768449432,13.02534056373536
42.70127412997454,12.95463728483591
42.65476242850104,12.88517237619477
42.60918922358223,12.81503103750887
42.56678183828348,12.74260790514277
42.52796373509001,12.6675977646059
42.491131242326,12.59115647704455
42.45357968653843,12.51523346078724
42.41298793052258,12.4415016968753
42.36873014374577,12.37041225843531
42.32227777201968,12.30090458733172
42.27630198105958,12.23105341624693
42.23301366351765,12.15926522391736
42.19301697183278,12.08510456190234
42.15547746299024,12.00917286269832
42.11907651441911,11.93242053568111
42.08260190100704,11.85572130327718
42.0448331705829,11.77995481764154
42.00448667474664,11.70604628019382
41.96088577735227,11.6344833826749
41.9148424908141,11.56468085965031
41.86859324380286,11.49502678453567
41.82450546146752,11.42381481382704
41.78365698031112,11.35026808692716
41.74554646332103,11.27474794711021
41.70891628628728,11.19816083862093
41.67256082072161,11.12137572930817
41.63536977721675,11.04519287049916
41.59609250560564,10.97051367983287
41.55372152683734,10.89806430712428
41.50843657632355,10.82771520641822
41.46201228342713,10.75818729723925
41.41692930066014,10.68769262641754
41.3748394646334,10.61504061748583
41.33578291854861,10.54020233686133
41.29869455244474,10.46394547236886
41.26234875460253,10.38715339495527
41.22567423921218,10.31059824374533
41.18747304297004,10.23514346183538
41.1464802326861,10.1617007614849
41.10221172066095,10.09061905336653
41.05581835384482,10.02106885393004
41.00982525514696,9.951230157556827
40.96667939959229,9.879339284436414
40.92721122720052,9.804797687267911
40.89014016995056,9.728528347259399
40.85284069038524,9.652423644740727
40.81281796092086,9.578281749695339
40.76911493728146,9.506792460609118
40.72288903003598,9.437121563143121
40.67670374646403,9.36742138578987
40.63292602743216,9.295985934096473
40.59243349088673,9.222182656836413
40.55457460482217,9.146481151709867
40.51806522384717,9.06980697834735
40.48168514200143,8.993039611444976
40.44423820640012,8.917041189224866
40.40441471793765,8.842755689396755
40.3613492352912,8.770806886761882
40.31556777290018,8.700815651505552
40.26914949725359,8.631283405221636
40.22456629485124,8.560428513456001
40.18314296204095,8.487296117874033
40.14456605617405,8.41211213241009
40.10770555179435,8.335691021824459
40.07158501620738,8.258736557294363
40.03535133010952,8.181863707870859
39.99752508982272,8.106138924347702
39.95593162566858,8.03312946904456
39.90906231031374,7.963921497324536
39.85774811997175,7.897914452850905
39.80512791301418,7.832848712068785
